Bough of Corruption,0,63044,66482,69352,74032,80306,83594,81187,90583,97171,99335,107320,103281,114001,117818,122507,130377,0,0,0
Norgannon's Prowess 15-Pantheon,0,0,0,0,0,0,0,163668,174087,181121,184526,199062,201754,207242,214345,227182,235287,248996,256441,267988
Charm of the Rising Tide,0,111605,116482,117361,120951,125474,130369,134685,138467,146559,148149,155539,158935,163944,173934,178211,183455,0,0,0
Prototype Personnel Decimator,0,0,92454,92352,94487,103042,106203,108309,110148,112407,118697,127098,130196,129808,135095,141607,148927,0,0,0
Norgannon's Prowess 5-Pantheon,0,0,0,0,0,0,0,141951,146879,151124,159814,164235,172295,177375,180852,189206,198187,208836,214901,218699
Infernal Writ,0,97525,106242,106953,113837,117158,121883,123632,127248,134885,141273,144388,150657,150874,162628,167399,174535,0,0,0
Erratic Metronome,0,107190,111017,113663,117006,120838,122995,131089,134332,139466,145743,150568,155507,163621,169674,174415,181826,0,0,0
Sheath of Asara,0,0,88900,88775,100256,106123,110015,113838,118376,121250,130390,132607,144014,148442,153484,161867,172697,0,0,0
Terror From Below,0,99059,96021,102809,105818,108727,110986,112631,120121,122561,128874,132956,137847,141000,145148,149711,153914,0,0,0
Icon of Rot,0,75251,77543,82224,78860,84472,85266,86160,89425,93889,94943,93291,99102,102919,108322,111368,112222,0,0,0
Stat Crit,0,108042,110537,115320,119201,122089,125183,132260,139647,142421,149245,149473,155563,158092,166028,176299,182990,0,0,0
Moonlit Prism,0,71517,70736,79510,80284,76761,82705,82534,86858,86945,92613,91415,94373,96074,102299,106748,106160,0,0,0
Corrupted Starlight,0,58897,62631,61565,61978,65185,66148,70630,68727,69302,77054,77309,79667,80051,77529,81959,86792,0,0,0
Stat Versatility,0,97675,108591,108719,110468,116115,120480,123408,129283,134389,138483,142493,148463,152982,157881,163552,171098,0,0,0
Deteriorated Construct Core,0,63147,70296,74400,77411,78680,84726,86236,91805,95468,99168,106068,110903,113209,122052,130060,128764,0,0,0
PVP Badge of Dominance,0,99065,102109,107660,109943,111984,119806,125461,125223,131329,137949,139894,146947,151896,160274,163306,169620,0,0,0
Horn of Valor,0,92184,94844,91797,99693,100926,106297,109670,116840,116545,121355,125069,133020,134451,139120,142223,148513,0,0,0
Star Gate,0,69394,67147,75607,80817,79356,86665,89605,93309,97141,103163,107109,113081,115925,119481,130823,140540,0,0,0
Swarming Plaguehive,0,74839,77120,78447,84390,85007,88767,85558,87442,93624,99016,97435,99865,104624,107583,116211,116735,0,0,0
Stormsinger Fulmination Charge,0,93619,95550,100327,101445,106330,109252,114066,115599,122424,123036,129690,138278,142230,139308,151540,156179,0,0,0
Chrono Shard,0,98942,103725,108221,112585,116205,120533,121980,130032,135390,137348,141696,151023,153822,159815,169488,175520,0,0,0
Aran's Relaxing Ruby,0,63814,62962,66254,68878,72391,70512,76338,76066,81855,84147,83828,87057,86459,90675,91364,97961,0,0,0
Stat Mastery,0,103190,103534,110121,112782,115705,119422,128378,129255,135281,140555,145924,148380,153281,162978,167052,175079,0,0,0
Fury of the Burning Sky,0,72360,73387,75120,79044,80311,80729,83116,84243,90078,92237,98427,98364,99536,102208,108801,107637,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252260
Devilsaur Shock-Baton,0,79031,76893,83243,86763,86389,89499,92739,94795,97221,98151,105710,107164,110530,110605,119654,120730,0,0,0
Unstable Arcanocrystal,0,163452,167924,174289,178040,176347,182987,186733,190085,192608,197048,201430,204049,209574,213709,217554,222166,0,0,0
Mrrgria's Favor,0,69971,73587,76813,79424,76658,80558,84291,89197,86272,89126,90722,94751,97053,100072,105746,107571,0,0,0
Twisting Wind,0,62206,70242,72828,72630,76166,80914,84432,86931,93243,99372,102290,107083,110893,117783,120816,128742,0,0,0
Spectral Thurible,0,77012,74095,79150,80476,81293,85908,88712,89910,94647,94781,98800,103956,108187,109107,112704,116684,0,0,0
Stat Haste,0,105461,110962,113419,116616,120841,122637,130827,134387,140747,148179,149328,154200,159659,169496,168245,177384,0,0,0
Acrid Catalyst Injector,0,0,135964,140811,145515,149445,154618,161672,168805,170997,177195,183245,191281,194546,201852,206511,219838,0,0,0
Vitality Resonator,0,0,99963,104619,109316,112504,116299,120254,127556,127996,128659,139524,143335,150488,152145,161022,160525,0,0,0
Tome of Unraveling Sanity,0,91930,99413,101057,104517,114854,112603,121703,123049,129428,133823,141208,144112,151799,153701,164211,172314,0,0,0
KiljaedensBurningWish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222153
Terminus Signaling Beacon,0,0,82600,82020,85768,87967,92928,95151,99763,99750,102696,107632,111718,113967,117105,127300,124941,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234611
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287907
Eyasu's Mulligan,0,102146,108130,108529,114556,118268,117695,123001,128487,134116,138383,147965,149153,153190,162346,169587,168415,0,0,0
Darkmoon Deck: Hellfire,105131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Astral Alchemist Stone,0,0,0,0,0,0,116159,0,0,0,0,0,0,0,0,0,0,0,0,0
