Star Gate,0,60914,64384,69055,71053,74337,79308,82866,86575,92380,94722,99156,104389,109041,115688,118501,126716,0,0,0
Swarming Plaguehive,0,53865,52736,56437,57221,60386,61354,63552,66934,68695,68903,73832,78061,82762,86029,91583,94959,0,0,0
Stormsinger Fulmination Charge,0,75213,77933,80725,83513,86195,89906,94888,97387,99367,105957,109167,113794,117846,123896,126424,134506,0,0,0
Chrono Shard,0,70481,72665,76684,78050,81736,84725,88123,91622,95878,99136,102592,106447,108534,115200,118033,124365,0,0,0
Aran's Relaxing Ruby,0,57739,59099,61962,61544,65661,67355,69449,70791,71902,76204,76982,81837,84290,86337,91056,95455,0,0,0
Stat Mastery,0,80288,82169,84901,88158,92799,96071,99693,103262,106206,111820,115684,119356,124906,130356,134771,139256,0,0,0
Fury of the Burning Sky,0,68402,69132,73135,74508,78050,78938,84503,83121,88531,93755,95066,98381,101187,105074,108954,113213,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153902
Devilsaur Shock-Baton,0,57223,62163,63015,63096,66784,68753,72874,73317,76560,79942,83464,87300,90455,91579,98047,101298,0,0,0
Unstable Arcanocrystal,0,94808,96541,99183,102838,103482,106112,109529,110231,113297,117535,117918,119436,121740,126316,125648,129437,0,0,0
Mrrgria's Favor,0,45414,48093,52309,52328,53681,57295,56579,61452,61909,61811,65967,68860,69912,73033,72625,77405,0,0,0
Twisting Wind,0,55587,58543,61108,64316,65953,71326,73625,77889,81457,86722,89969,94274,99647,102401,107907,115071,0,0,0
Spectral Thurible,0,62926,63964,66271,70528,73032,74887,79060,80669,81994,85682,89000,92852,97636,98794,104689,107403,0,0,0
Stat Haste,0,68448,73880,72191,75185,81260,81563,86031,90701,93312,97654,101701,106718,115652,119726,123300,128381,0,0,0
Acrid Catalyst Injector,0,0,98539,101600,106889,109671,111518,116525,121891,128586,130768,134595,140465,145996,150656,156441,164713,0,0,0
Vitality Resonator,0,0,67566,69388,73235,75865,78401,82164,84780,85299,91024,93353,97487,103014,105652,110594,114440,0,0,0
Tome of Unraveling Sanity,0,66372,69771,71297,76807,81738,82977,86035,92524,95350,97770,103162,108095,115444,119995,124987,130219,0,0,0
KiljaedensBurningWish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170708
Terminus Signaling Beacon,0,0,86269,91662,93002,97270,101883,106035,110455,114213,118019,123493,125824,132129,136743,143925,148342,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137980
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180125
Eyasu's Mulligan,0,71676,76704,79141,80810,85686,87981,89632,95711,99837,104720,107408,112082,117188,120278,126679,130028,0,0,0
Darkmoon Deck: Hellfire,70721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Astral Alchemist Stone,0,0,0,0,0,0,83725,0,0,0,0,0,0,0,0,0,0,0,0,0
