Stat Crit,0,118546,122296,127503,130704,136916,141487,145687,150205,154833,164568,169276,173640,180450,187111,197093,203959,0,0,0
Tirathons Betrayal,0,84626,88264,91993,97732,100866,106972,112794,117469,124420,127208,133837,144170,149439,155403,163145,171078,0,0,0
Nightblooming Frond,0,84886,87153,90701,94792,99597,106680,112120,113789,119253,128173,131479,139987,144051,153772,159660,165838,0,0,0
VoidStalkers Contract,0,80841,85553,89168,91501,96811,101540,104684,114704,117910,120840,126643,134891,141718,148621,155783,162163,0,0,0
Spectral Thurible,0,77385,79529,82743,85025,88517,89924,93318,96993,95047,100976,105718,106842,111111,117327,119024,123983,0,0,0
Cradle of Anguish,0,131669,136026,140502,145386,150985,156637,159903,169554,178184,181187,190491,196838,201849,212297,218726,226063,0,0,0
Bloodthirsty Instict,0,141776,147765,152429,155000,158715,163225,171120,175914,182842,190980,196223,200118,207827,216602,223394,228421,0,0,0
Stat Mastery,0,116820,124705,129574,133967,137173,145512,146982,152461,159292,165214,167906,176888,183728,190102,199435,205831,0,0,0
Stormsinger Fulmination Charge,0,113365,116848,122871,126554,129395,137581,142460,145443,150607,156134,164832,171933,176626,177753,188790,198575,0,0,0
Chrono Shard,0,119845,119289,125535,131966,132444,138850,142300,150758,151841,159104,167349,172594,177606,187429,192650,201353,0,0,0
Deteriorated Construct Core,0,82040,85165,89280,92844,96478,102877,105782,111717,115145,122342,125689,134350,141167,146360,156211,159854,0,0,0
PVP Badge of Conquest,0,108161,107771,113590,119396,126919,129373,135657,139803,144928,148318,154270,163843,167847,171371,180443,186556,0,0,0
Aran's Relaxing Ruby,0,72865,75360,74574,79328,81691,82533,82368,85652,88384,88452,91290,92136,98935,100540,105360,107744,0,0,0
ForgefiendsFabricator,0,0,91800,89803,94141,96724,102577,107286,107948,110589,115855,116714,124395,123853,128405,135076,136626,0,0,0
Tempered Egg of Serpentrix,0,89305,93558,97868,102317,104661,110911,118558,121195,125319,133910,141671,144340,151821,162221,170936,175224,0,0,0
Stat Haste,0,124102,125054,133202,136911,142487,145551,152527,157451,160445,168725,176502,178995,188808,196548,200685,209636,0,0,0
Engine of Eradication_No Orbs,0,86654,94608,92964,95713,101355,105919,110420,111998,115604,118856,120692,127090,130931,136890,133637,144696,0,0,0
Thrice Accursed Compass,0,123344,125540,128744,134048,135877,144969,146858,149732,158009,164699,172137,179116,187349,194298,202568,206565,0,0,0
Horn of Valor,0,97358,101739,103644,106808,112309,111757,116521,118407,126535,131575,136889,139954,149135,151329,159525,163905,0,0,0
Stat Versatility,0,109583,115388,119203,122779,126958,133453,137256,142966,147435,154586,159414,167076,171529,181614,187957,196630,0,0,0
Fury of the Burning Sky,0,77954,79583,85534,85640,88137,93263,95838,100113,103102,105736,105474,113099,112826,119844,119439,129845,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,0,143488,151445,155662,169352,172913,179840,189503,199987,207888,218491,228758,240486,250634
Shadow Singed Fang,0,0,106624,110030,114830,119008,124399,131035,134061,136744,143091,147002,157257,157594,164842,171610,177493,0,0,0
Golganneth's Vitality,0,0,0,0,0,0,0,134545,146223,148413,154216,163982,171781,181667,188200,196695,209690,214608,230059,238863
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263292
Unstable Arcanocrystal,0,165938,170152,173000,178421,180221,181569,189369,192102,195147,197269,205087,206135,215541,215471,218481,227025,0,0,0
Mrrgria's Favor,0,74259,76221,79034,79452,82354,83954,86225,91374,87338,95041,96097,101399,102800,105868,108923,110025,0,0,0
Twisting Wind,0,80521,83120,86022,91090,97348,99717,105443,108842,116228,119992,127699,130841,139085,142536,152500,160424,0,0,0
Six Feather Fan,0,93194,94920,102229,107385,113405,117758,122356,127748,134701,143116,147838,155089,161067,167548,179745,183537,0,0,0
Golganneth's Vitality 15-Pantheon,0,0,0,0,0,0,0,160575,168885,176434,186189,192904,203893,211851,224342,232761,242561,254848,266241,279795
Engine of Eradication,0,123635,128729,129268,136194,141957,148397,149709,156925,163448,167848,179960,184336,190583,196026,201181,213203,0,0,0
Terminus Signaling Beacon,0,0,91544,93008,96174,97340,105160,104066,107244,113239,115597,119987,120994,125742,131831,135521,140515,0,0,0
Icon of Rot,0,75762,78577,80092,84606,88109,88801,89776,92178,95126,101487,104124,105801,108817,111142,116785,118443,0,0,0
Tome of Unraveling Sanity,0,107964,112969,116042,121253,128510,133334,137273,144608,151867,156286,161588,171350,176864,183287,192066,199141,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241520
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309780
Kil'jaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254075
Darkmoon Deck: Dominion,115048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,0,123840,0,0,0,0,0,0,0,0,0,0,0,0,0
