Oakheart's Gnarled Root,0,62980,62101,65325,68344,67698,69650,73584,75145,78915,79476,84956,85055,89413,93266,96253,99450,0,0,0
Padawsen's Unlucky Charm,0,89690,93492,93595,100403,103388,106481,111304,112819,119449,122696,125759,130208,139240,140665,146236,152463,0,0,0
Tarnished Sentinel Medallion,0,81270,81556,83217,87701,92170,92312,96087,99172,101897,105722,110781,114627,118725,121086,127194,130175,0,0,0
PVP Insignia of Dominance,0,73781,74309,78889,79963,82878,87005,90304,91286,96921,100833,103864,106800,109876,112998,120190,124048,0,0,0
Bough of Corruption,0,59343,61283,64831,68697,70539,73493,76187,78418,82823,88896,94269,95964,101250,104951,109565,115030,0,0,0
Norgannon's Prowess 15-Pantheon,0,0,0,0,0,0,0,140660,151168,153896,161859,167580,174490,178842,188388,196815,204675,212973,218934,231276
Charm of the Rising Tide,0,102281,104802,108163,109256,113615,120891,122721,127618,132699,133188,140045,146119,150644,156187,162249,168011,0,0,0
Prototype Personnel Decimator,0,0,84460,88780,90325,95535,96258,99419,101365,105343,108662,117103,119237,121648,125589,131167,132939,0,0,0
Norgannon's Prowess 5-Pantheon,0,0,0,0,0,0,0,124066,128445,134085,138452,143106,149641,153148,162113,166134,172667,178434,185082,194223
Infernal Writ,0,77593,79941,87217,87914,89740,93934,99491,102833,106350,108590,114154,117363,122522,128431,132355,138123,0,0,0
Erratic Metronome,0,96168,98726,103414,108695,108630,113425,119521,122321,125325,132838,136603,139882,146857,153589,157372,163838,0,0,0
Sheath of Asara,0,0,78332,80195,84168,90025,94392,98388,104161,106778,111764,116586,122160,128557,134194,140364,145951,0,0,0
Terror From Below,0,76421,79472,80651,84079,86256,89289,93068,97059,101888,104499,108478,112524,116685,120972,123919,128753,0,0,0
Icon of Rot,0,58219,59507,64134,63277,64524,68637,67776,71092,73632,76332,78345,80624,85740,86039,87671,91249,0,0,0
Stat Crit,0,84338,86400,92482,90519,94528,99175,103321,102975,109975,114362,119930,124776,129896,130927,139019,144585,0,0,0
Moonlit Prism,0,67218,65066,69612,72252,73215,73902,78337,77440,83214,83779,85331,89251,91896,92150,96168,100346,0,0,0
Corrupted Starlight,0,53104,54225,57559,58018,59376,59902,63283,65682,66393,67753,67901,69403,73000,76040,78575,79740,0,0,0
Stat Versatility,0,83360,87305,89745,94227,97863,98985,106078,106909,110510,116873,119752,125283,129688,134086,139265,143684,0,0,0
Deteriorated Construct Core,0,57862,64741,65678,67060,69776,74567,77233,82509,84949,89632,92833,97122,99058,105593,113048,117369,0,0,0
PVP Badge of Dominance,0,79131,83751,84283,90848,91997,94563,99051,103762,105677,111091,112178,118603,123237,129350,133089,137785,0,0,0
Horn of Valor,0,73525,75428,77327,79345,81889,83827,88206,88617,94520,96390,101464,104834,108538,111748,114728,120652,0,0,0
Star Gate,0,62765,63851,67050,69934,74416,77099,79820,84400,88136,93284,96425,102574,104262,112234,116186,123589,0,0,0
Swarming Plaguehive,0,67357,69594,71900,77345,77514,79321,80196,83354,86696,87479,91897,94220,97273,101515,102285,106570,0,0,0
Stormsinger Fulmination Charge,0,85076,89171,92625,93308,97835,100683,103656,109412,113325,115367,122399,126932,129452,135880,139739,146962,0,0,0
Chrono Shard,0,97547,97195,103702,106197,108061,113063,117891,122486,125100,128562,135481,141058,143083,152261,154846,161397,0,0,0
Aran's Relaxing Ruby,0,59092,59785,60623,62874,66540,67525,70940,71037,73020,73329,78572,81115,80970,82199,86558,88503,0,0,0
Stat Mastery,0,90366,95741,95208,101964,105032,105712,111878,114352,119031,124531,123765,131896,135593,142046,144258,153339,0,0,0
Fury of the Burning Sky,0,65761,68421,67193,72035,74985,76724,77853,81399,83176,85617,89817,91532,92970,96438,99007,101800,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204288
Devilsaur Shock-Baton,0,58188,62601,62797,65486,68095,67100,70162,71756,75959,79798,79170,83099,86196,88518,91868,95336,0,0,0
Unstable Arcanocrystal,0,131908,137972,138932,139905,144893,145470,150346,154026,153342,156996,162329,167225,167675,170168,176265,180586,0,0,0
Mrrgria's Favor,0,47296,51020,52582,51404,55403,57277,54150,59719,60353,61504,63975,68119,68644,69072,76068,75182,0,0,0
Twisting Wind,0,58417,60984,63004,66136,69840,73601,78672,79869,85323,86432,90666,96959,100619,106338,109263,115773,0,0,0
Spectral Thurible,0,63844,65395,68021,71257,72978,76192,77399,81217,83768,86960,89350,91205,95030,98715,102356,105142,0,0,0
Stat Haste,0,95004,100806,102278,107326,108864,112829,114265,121115,126866,132005,137884,136656,144434,152588,155349,162896,0,0,0
Acrid Catalyst Injector,0,0,92077,95425,99790,104800,106164,109776,114044,118810,123524,126356,134893,136723,140830,147012,152330,0,0,0
Vitality Resonator,0,0,76442,78661,82678,80974,86333,87025,94324,95628,98649,104148,106440,110747,114878,118592,121141,0,0,0
Tome of Unraveling Sanity,0,76690,81033,83977,88497,90250,94691,99257,101344,108693,112142,116222,122618,126393,131308,137317,144113,0,0,0
KiljaedensBurningWish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191267
Terminus Signaling Beacon,0,0,67717,67956,68887,72374,75256,76874,78466,80294,82918,87692,87754,93853,96310,100053,102442,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187861
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235864
Eyasu's Mulligan,0,86404,90649,92610,95583,99109,101978,106728,111223,115409,119786,124432,127911,132889,137656,141741,149750,0,0,0
Darkmoon Deck: Hellfire,81960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Astral Alchemist Stone,0,0,0,0,0,0,93156,0,0,0,0,0,0,0,0,0,0,0,0,0
