Nightmare Egg Shell,106193,110794,118854,122857,126980,129838,134561,140311,146451,156904,162295,163161,175918,182097,189985,198187,0,0,0
Tempered Egg of Serpentrix,89235,94225,94796,104143,106398,113339,116538,122668,132323,133384,142557,149211,157696,166511,169792,181899,0,0,0
Windscar Whetstone,60114,67282,67558,67152,72085,71581,72856,76257,74918,78730,81620,82824,84832,86129,88340,89457,0,0,0
Infernal Cinders (3 Users),101481,105033,108278,112854,111907,115937,122878,126683,128820,135041,136601,142512,146198,152184,158800,162591,0,0,0
Tirathon's Betrayal,94998,98969,102106,109730,114281,122783,123550,131110,137963,144731,150440,155659,162809,170566,175599,188357,0,0,0
Stat Versatility,129827,135445,138129,145870,150428,156527,162322,165316,174780,182294,188705,197753,204378,211267,221587,228332,0,0,0
Vial of Ceaseless Toxins,103684,108498,117647,119693,123876,129712,138403,144475,149294,158432,168193,174277,181970,188996,200425,207559,0,0,0
Toe Knee's Promise,43154,43780,46209,45502,45115,46131,50005,54042,51770,55613,57654,59136,64092,62373,65411,64774,0,0,0
Nature's Call,89925,91429,90775,92341,97078,96249,101947,104030,101893,108059,110568,113201,111032,113090,117738,120174,0,0,0
Infernal Cinders,95421,94949,100403,103105,105090,112714,118308,115456,119637,127142,130243,130570,136518,142945,152991,152984,0,0,0
Stat Mastery,133680,139948,147342,152326,159574,166294,171781,177779,185849,195025,199946,207269,216588,224098,232322,241577,0,0,0
Tiny Oozeling in a Jar,65166,67559,66695,68473,73724,75256,75735,81927,79610,78565,85313,81239,90125,91799,93872,91876,0,0,0
Chrono Shard,108124,111592,119311,124798,124737,132511,138287,142541,148181,157006,161797,171074,178370,185074,197886,199119,0,0,0
Eye of Command,164432,170992,175170,179614,188349,195334,199001,208859,213310,224750,231993,242041,250548,257152,269145,278475,0,0,0
Shadow-singed Fang,0,149765,153586,163251,166935,172802,179697,188755,195098,203646,210094,218190,226743,238277,247698,252109,0,0,0
Umbral Moonglaives,88104,88281,90645,92725,95089,99368,104022,104568,113563,114374,118896,125770,124557,130356,131748,140483,0,0,0
Chaos Talisman,120640,129388,133315,137213,146066,150940,155045,161788,167304,178053,184482,194313,198211,210258,219985,225939,0,0,0
Specter of Betrayal,116647,125144,130975,136462,144478,152935,156948,168425,172320,182140,190087,198357,211350,218952,232148,238579,0,0,0
Terminus Signaling Beacon,0,66173,68460,71366,68331,71457,75087,74532,78614,80831,83498,81110,85949,87027,90409,93057,0,0,0
Faulty Countermeasure,76602,80412,79622,81449,82390,86030,87323,92763,96227,98660,104386,104656,105227,109927,112026,111570,0,0,0
Engine of Eradication (No Orbs),101611,103469,109141,112377,114107,117821,122226,125198,127000,133182,141480,148544,148976,154284,159112,168526,0,0,0
Specter of Betrayal (No Overlap),99945,107401,110791,117933,121008,128420,133831,143238,146334,153410,164101,173263,178977,182358,191858,203214,0,0,0
Horn of Valor,110334,113942,117844,123987,128402,131336,139194,144764,150353,151529,161099,167878,171626,178612,186657,190749,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258263
Terrorbound Nexus,70677,76591,77027,74770,81015,81336,84227,86107,86557,91505,92075,96654,98343,102248,106599,107461,0,0,0
Unstable Arcanocrystal,164971,168137,171203,173039,177497,177251,185231,192941,191548,194879,198974,203475,208539,208978,216050,218620,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,150635,160210,168088,174992,183255,189325,200753,209806,219545,232695,243666,252293,271513
Kiljaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278467
Thrice Accursed Compass,130511,132712,140506,141541,149149,154568,162363,168016,174733,183470,189923,198649,204838,209944,218189,230107,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231675
Mark of Dargrul,66300,68586,68955,74130,74516,77793,79226,79660,81392,84858,87320,86185,85259,92076,93740,95961,0,0,0
Forgefiend's Fabricator,0,95979,93585,97783,101368,107112,113253,114613,117294,119814,127678,129116,133158,140644,144081,148368,0,0,0
Engine of Eradication,144748,147401,153508,159013,165086,172222,174683,186386,192298,200710,208114,216045,225136,231942,245100,252242,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,145546,0,0,0,0,0,0,0,0,0,0,0,0,0
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309714
Golganneth's Vitality,0,0,0,0,0,0,143187,151581,158617,163698,172503,181002,190722,198855,208262,216934,229728,243032,251554
