Bough of Corruption,0,61427,62801,68909,67704,74421,78521,80029,86096,89113,91131,95738,103000,106739,111070,117466,122318,0,0,0
Charm of the Rising Tide,0,94042,98576,102028,101603,106922,110067,115909,119058,122982,126890,132907,134871,142443,146047,148688,155008,0,0,0
Prototype Personnel Decimator,0,0,117948,119052,125663,127774,132292,136542,140573,147097,153426,155951,163305,167859,178214,180914,188874,0,0,0
Infernal Writ,0,83320,85508,91723,97663,99555,100635,107196,110648,112281,117863,124504,129112,131766,137015,143137,146581,0,0,0
Erratic Metronome,0,90683,93669,98338,100439,104591,108349,113859,117268,120700,121977,127385,133577,139869,145862,149551,154270,0,0,0
Sheath of Asara,0,0,88067,95158,99325,101952,110938,113247,119862,125307,128141,136618,143475,147965,158414,164280,173924,0,0,0
Terror From Below,0,105831,110089,114068,116973,123605,130425,133149,134774,142304,148074,155507,162338,165710,175244,178080,188994,0,0,0
Icon of Rot,0,75918,77598,82620,80792,83966,88880,91487,94530,99698,99438,102166,108419,110711,116440,121045,126190,0,0,0
Stat Crit,0,89876,92814,96820,97341,102309,106153,107826,111740,118700,123333,128165,131908,135820,142308,146067,153806,0,0,0
Moonlit Prism,0,81110,83575,84090,89728,89949,92354,98026,100108,102961,104026,109638,113618,113410,121558,125374,126942,0,0,0
Corrupted Starlight,0,58173,61708,63195,67075,68730,67077,70871,73190,76372,75924,79788,80741,86725,87645,91007,94167,0,0,0
Stat Versatility,0,87418,89796,90559,94286,96815,102145,104610,107586,115095,117429,126283,128302,128466,137839,142264,150051,0,0,0
Deteriorated Construct Core,0,60952,65987,68486,71875,76034,78020,81131,87116,91726,96591,99308,105788,108963,114900,118819,125744,0,0,0
PVP Badge of Dominance,0,101556,102277,106436,111783,112184,117653,122204,127666,132169,135413,140895,145496,151139,159469,162462,167391,0,0,0
Horn of Valor,0,83521,86695,89295,92902,98089,104163,105808,108348,115007,117024,121480,127452,131079,135190,142203,145525,0,0,0
Star Gate,0,66559,71781,75400,79507,79784,84677,88682,96255,97837,103314,107783,112400,121111,124367,130017,137514,0,0,0
Swarming Plaguehive,0,82569,85093,87164,91844,91282,91340,98095,101829,103673,106749,110361,115166,119183,124330,126131,130560,0,0,0
Stormsinger Fulmination Charge,0,83883,85526,89031,91559,95554,98669,101222,109564,110230,116462,118190,122381,126644,133376,136963,144282,0,0,0
Chrono Shard,0,84299,85569,92908,92588,95575,100477,103965,108454,109393,114397,120298,120817,130065,133976,139526,144872,0,0,0
Aran's Relaxing Ruby,0,72125,73408,76801,77593,81460,83030,86452,88696,93123,95131,97967,103315,103493,105850,112068,116794,0,0,0
Stat Mastery,0,90018,92825,96425,100023,103017,106351,110585,113143,116268,118802,128731,132581,134462,140433,148474,152568,0,0,0
Fury of the Burning Sky,0,82164,88054,89211,91475,96786,100018,101984,108752,107852,113275,118985,123232,127057,131050,137912,142546,0,0,0
Devilsaur Shock-Baton,0,79770,81114,86926,87079,92769,95803,99392,102848,104826,107376,110168,117720,121052,125224,130591,133795,0,0,0
Unstable Arcanocrystal,0,149034,153608,154023,157427,159778,163425,166175,173550,174324,172184,180173,184939,186573,189488,192253,199225,0,0,0
Mrrgria's Favor,0,72688,75486,74986,77336,79593,79863,85482,84905,91806,97248,97585,100109,102067,106041,109971,117142,0,0,0
Twisting Wind,0,60187,62578,66703,68098,73482,75885,79256,84390,89105,90327,100255,100348,108114,114443,116883,123666,0,0,0
Spectral Thurible,0,83078,86209,91549,90161,96040,98668,105090,106632,109866,115954,117155,120129,128713,131582,136635,140861,0,0,0
Stat Haste,0,96742,97789,101593,107683,109170,111488,116062,119631,126117,126633,131071,136020,140774,149070,149056,160017,0,0,0
Acrid Catalyst Injector,0,0,128219,132373,136734,142365,143741,152401,155966,160793,168400,169796,177703,183812,190086,194393,200965,0,0,0
Vitality Resonator,0,0,103566,107525,111292,114152,122259,124235,130955,133283,141663,145086,150277,158962,163581,167699,177010,0,0,0
Tome of Unraveling Sanity,0,95186,99911,102478,107778,113223,114492,122630,124185,134346,136192,146062,153206,157344,162534,171877,179580,0,0,0
KiljaedensBurningWish,0,0,0,0,0,0,0,0,0,0,0,0,0,147391,0,0,0,0,0,190621
Terminus Signaling Beacon,0,0,125266,127007,135815,134745,142681,145759,155195,158807,164541,172130,178745,186449,197697,200913,206881,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211606
Eyasu's Mulligan,0,88870,93456,95936,97446,103236,107434,108189,113713,116391,123063,127269,129927,136103,144793,148997,152289,0,0,0
Darkmoon Deck: Hellfire,86049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Astral Alchemist Stone,0,0,0,0,0,0,97028,0,0,0,0,0,0,0,0,0,0,0,0,0
