Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215821
Terrorbound Nexus,64448,65449,69518,68416,73045,76106,74892,75844,80116,84793,84216,87894,90019,92825,94630,98751,0,0,0
Unstable Arcanocrystal,133685,137044,140937,142781,144342,145955,150459,155907,158944,162765,164536,168360,171060,175781,179200,181338,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,142741,147679,154196,164116,172251,178728,188042,196830,205820,215111,225045,242311,248454
Kiljaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247265
Thrice Accursed Compass,115190,116781,120736,126606,131294,135870,141038,146606,152965,155476,162597,171068,178273,184903,189742,201023,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195613
Mark of Dargrul,58652,58424,58028,61863,60884,60614,63543,66810,68610,70733,70584,73169,75750,77957,79425,83524,0,0,0
Forgefiend's Fabricator,0,88237,92476,95694,98773,99646,107092,106453,111620,117865,119037,121014,128994,133370,135845,140567,0,0,0
Engine of Eradication,128616,129040,135352,138415,145081,150266,157033,161155,168457,174528,180762,188105,197499,206171,207075,221491,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,125082,0,0,0,0,0,0,0,0,0,0,0,0,0
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267129
Golganneth's Vitality,0,0,0,0,0,0,128782,140197,146532,152225,161168,168984,176151,187189,194662,202909,213290,224089,236264
