Tempered Egg of Serpentrix,0,47116,49648,54926,51769,62867,65508,67211,71251,76927,80432,86746,89254,96792,98275,108895,110658,0,0,0
Stat Haste,0,118126,118200,123283,127323,129926,131605,140750,145290,149560,156827,164956,172584,175601,181908,186759,190145,0,0,0
Engine of Eradication_No Orbs,0,84856,89778,94524,98580,98430,103172,107251,110819,113980,116858,122871,126854,129588,134288,132467,137832,0,0,0
Thrice Accursed Compass,0,111181,116193,117411,125336,127228,132083,137308,142736,147402,148668,155484,162029,169466,171846,179643,187671,0,0,0
Horn of Valor,0,84038,87566,92770,94269,100437,100509,102157,110206,110439,116529,122725,126707,130733,133227,141139,144173,0,0,0
Stat Versatility,0,100364,102676,106571,109792,114172,116647,122394,126652,131219,137374,139835,149316,152103,156717,162598,170586,0,0,0
Fury of the Burning Sky,0,93745,95809,99563,100442,103168,105946,110403,111850,116912,121447,122196,131476,134073,135262,137041,146546,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,0,128406,141108,143846,155172,163027,169374,170635,187338,193633,200919,209818,220280,233739
Shadow Singed Fang,0,0,117834,115891,123025,125555,129643,136102,141386,144730,151491,153545,161093,166290,175915,176837,181291,0,0,0
Golganneth's Vitality,0,0,0,0,0,0,0,127028,127282,135762,141320,149765,156301,161232,171135,184014,188995,199229,207438,215707
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290595
Unstable Arcanocrystal,0,194550,196995,195266,205077,205596,210060,213570,212762,219177,226058,230672,236883,237458,243225,244207,251957,0,0,0
Mrrgria's Favor,0,74277,79022,79395,81990,81575,87536,90749,93437,93077,99715,101718,104679,107178,110212,114025,117657,0,0,0
Twisting Wind,0,63923,70183,73037,75848,81408,83467,88387,90453,91119,101457,102085,109567,115865,118553,124838,133384,0,0,0
Six Feather Fan,0,80177,85775,86058,90364,98931,104583,110051,111146,118168,129673,127100,135604,142543,148996,154368,160349,0,0,0
Golganneth's Vitality 15-Pantheon,0,0,0,0,0,0,0,151529,165486,169719,175172,182854,192883,202549,210284,225255,232560,242659,258033,267789
Engine of Eradication,0,116339,117951,123013,126477,132329,133555,140894,149089,150255,154012,158151,171379,176210,178834,188124,194427,0,0,0
Terminus Signaling Beacon,0,0,110095,113954,120079,120242,127136,126524,135687,140092,141279,147636,152997,161107,158035,168075,173183,0,0,0
Icon of Rot,0,79628,81685,84575,91123,88791,97344,99271,99575,103500,102132,114701,111648,117150,120633,126889,130139,0,0,0
Tome of Unraveling Sanity,0,96306,102358,104943,109614,115357,116246,124269,126601,134692,140271,145792,152805,158962,167584,172573,183635,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273590
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323721
Kil'jaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233464
Darkmoon Deck: Dominion,103988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,0,108105,0,0,0,0,0,0,0,0,0,0,0,0,0
