Chrono Shard,0,109932,115987,117660,122344,126454,132611,138706,142796,144816,151359,157066,161981,169172,176191,184525,190663,0,0,0
Deteriorated Construct Core,0,75391,80606,85343,88567,91219,95680,103342,108835,106828,115009,120034,126686,133024,139672,146611,154997,0,0,0
PVP Badge of Conquest,0,104532,110135,112739,115069,122590,127704,128337,136947,142981,147893,156941,157215,164557,172262,179520,186189,0,0,0
Aran's Relaxing Ruby,0,62976,67696,70855,71069,71794,74261,76108,79665,79555,85602,88388,88554,93787,93790,97136,98830,0,0,0
ForgefiendsFabricator,0,0,83979,83535,85758,88554,92994,95312,96687,101183,104152,106750,108641,114395,116079,123646,128390,0,0,0
Tempered Egg of Serpentrix,0,85027,88361,94219,98045,102486,104820,112958,115172,121733,127351,133296,139858,145446,151783,160553,170525,0,0,0
Stat Haste,0,121046,123887,129920,133107,142289,143628,144591,153231,158671,163240,167304,172254,178618,190669,195433,202189,0,0,0
Engine of Eradication_No Orbs,0,81567,81921,87582,90734,95290,95236,99293,104324,105657,110889,114946,115701,121835,127217,129103,133445,0,0,0
Thrice Accursed Compass,0,108943,112840,117365,121743,125371,132823,132912,138694,145968,152708,155471,164775,169596,177779,183752,189325,0,0,0
Horn of Valor,0,87269,92552,92572,99301,104246,104762,109005,115931,119170,121616,124376,131267,134821,143171,148041,154468,0,0,0
Stat Versatility,0,106535,111491,114171,115836,120127,128152,131434,135492,143097,147031,154934,160264,163784,173699,177533,185034,0,0,0
Fury of the Burning Sky,0,74486,77022,78162,82257,84280,85292,90116,91335,95798,94444,100389,104123,106259,109049,115231,116168,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,0,138665,143582,150993,156893,164952,171792,183491,190539,200751,210084,220665,226479,241191
Shadow Singed Fang,0,0,98966,101224,105193,111481,113393,118157,119258,126563,131857,137300,142856,149410,151110,157609,167726,0,0,0
Golganneth's Vitality,0,0,0,0,0,0,0,131228,136485,146078,150848,158873,166674,173353,182366,187490,197381,206726,217949,229488
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239096
Unstable Arcanocrystal,0,160658,162084,167112,169609,173231,173638,179098,184315,187457,189535,190769,193755,200255,204786,205193,211367,0,0,0
Mrrgria's Favor,0,64015,67860,70420,70964,70866,76696,79174,81833,83820,84670,88221,90875,93087,98199,103162,103508,0,0,0
Twisting Wind,0,73239,79039,79915,85498,88658,93897,98724,105492,111812,111495,119540,126960,132152,138347,142958,151434,0,0,0
Six Feather Fan,0,89194,94372,97539,101514,106531,111045,115950,122696,127638,134633,139917,148139,155170,163195,165985,178451,0,0,0
Golganneth's Vitality 15-Pantheon,0,0,0,0,0,0,0,155984,162831,171502,178249,185100,193842,203146,209827,223624,235343,244664,256931,266940
Engine of Eradication,0,113674,119172,121400,125922,130199,134813,141032,148087,147411,155762,162315,167936,178480,182923,189747,196501,0,0,0
Terminus Signaling Beacon,0,0,83325,85585,91072,93448,95033,100119,104493,103575,108107,110883,114905,122996,123443,125662,133445,0,0,0
Icon of Rot,0,66662,69270,72748,74658,76685,77193,80707,83950,86053,89767,95997,95173,98274,100613,106425,107630,0,0,0
Tome of Unraveling Sanity,0,98372,101773,111955,113737,117940,124712,128381,133867,141645,142147,153231,158399,164906,171311,179086,187269,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220542
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281873
Kil'jaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234640
Darkmoon Deck: Dominion,103658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,0,119919,0,0,0,0,0,0,0,0,0,0,0,0,0
