Tempered Egg of Serpentrix,91022,92683,97219,101523,107399,112411,118412,121349,128555,135756,138099,148407,155290,161094,166792,174140,0,0,0
Windscar Whetstone,68893,71938,69003,72087,75858,75208,77119,77944,78815,85113,84038,87437,88565,90429,92773,94967,0,0,0
Infernal Cinders (3 Users),96541,98627,102124,106746,111536,113439,118035,117368,123339,129851,131563,138448,145627,146253,152335,154579,0,0,0
Tirathon's Betrayal,93742,96689,100924,111371,116023,120160,123950,129725,136849,140560,149478,157616,162094,171652,177528,185399,0,0,0
Stat Versatility,127209,136935,138075,145362,149252,155743,161194,165720,172935,179269,185608,198587,199723,213565,219210,226310,0,0,0
Vial of Ceaseless Toxins,110104,113459,118246,121158,125099,134514,136521,148090,153819,157851,166789,179624,184061,192799,199915,218443,0,0,0
Toe Knee's Promise,43032,43720,46036,48967,49101,47934,50016,53471,56391,55183,57524,62916,63545,65014,67116,67008,0,0,0
Nature's Call,83204,87001,86238,92656,91681,93350,94306,95358,101186,101507,103553,103577,109921,110333,115891,116512,0,0,0
Infernal Cinders,90667,93877,100071,98201,101886,105211,108495,110844,116857,119460,126545,126034,136980,137076,146225,148896,0,0,0
Stat Mastery,137662,144372,148924,151192,160815,163820,171285,178365,182069,190834,190664,205894,212753,220428,229590,242475,0,0,0
Tiny Oozeling in a Jar,66726,71803,71993,74183,74151,79778,77845,78504,83056,84415,88075,87720,88599,94927,94114,96696,0,0,0
Chrono Shard,103714,109725,115082,117011,122162,127173,133861,140557,146299,151902,157780,159438,168427,178665,185588,195644,0,0,0
Eye of Command,154168,160768,166650,168997,175651,183793,194257,197576,204363,210500,218982,226985,234429,245396,255288,260549,0,0,0
Shadow-singed Fang,0,144052,149163,151549,158392,165271,173520,175299,185724,192612,199062,207995,213914,223928,233652,239059,0,0,0
Umbral Moonglaives,91554,96791,97751,101160,99948,106370,114177,115062,125671,123396,127456,133150,140705,145008,145555,151826,0,0,0
Chaos Talisman,116455,120184,128744,130214,135925,141105,148491,153290,162076,165128,176441,184043,189099,195283,207078,215724,0,0,0
Specter of Betrayal,119775,126070,131962,137603,141444,147508,156252,166786,176226,184871,192853,199989,211249,219409,231953,242522,0,0,0
Terminus Signaling Beacon,0,65821,71791,70217,74910,75990,79900,79397,83205,83374,85739,86747,89381,94634,95652,98502,0,0,0
Faulty Countermeasure,75360,75730,69856,77917,83102,85162,83022,87386,90900,94134,96650,99657,101256,106655,106210,108954,0,0,0
Engine of Eradication (No Orbs),106008,103626,107902,115357,115359,118560,122078,126579,132023,134106,142247,147187,151684,154831,161665,165048,0,0,0
Specter of Betrayal (No Overlap),101523,108331,114486,119899,120990,130016,136351,140863,145240,157446,158826,168951,176081,186587,195041,202377,0,0,0
Horn of Valor,112560,115936,122628,127955,131045,133526,136969,148525,146140,153929,162921,169142,173835,177783,186847,196720,0,0,0
Aman'Thul's Vision 5-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253254
Terrorbound Nexus,70779,76500,76719,84502,83086,81927,87995,90160,91403,94809,96966,97738,97874,104196,104393,111476,0,0,0
Unstable Arcanocrystal,159663,158277,164164,166952,166738,171453,176267,181503,184031,189197,190502,193679,198573,200873,201276,208061,0,0,0
Golganneth's Vitality 5-Pantheon,0,0,0,0,0,0,155572,158092,165012,173852,185241,194078,202220,209164,223580,231325,241087,253415,267770
Kiljaeden's Burning Wish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269055
Thrice Accursed Compass,124083,129719,134423,140385,142977,151230,153867,162056,167397,175174,177783,187725,197208,204273,208574,222646,0,0,0
Aman'Thul's Vision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223216
Mark of Dargrul,61294,61838,64975,68801,70427,71409,72779,72505,78248,77383,81531,84359,83807,88493,90323,89077,0,0,0
Forgefiend's Fabricator,0,96996,102361,104651,107852,109004,112920,117180,125939,124218,128646,131989,136948,142249,148973,148642,0,0,0
Engine of Eradication,141168,146144,149342,156366,160661,167705,181671,183868,188183,197994,205335,211319,215398,228390,240322,245397,0,0,0
Infernal Alchemist Stone,0,0,0,0,0,145143,0,0,0,0,0,0,0,0,0,0,0,0,0
Aman'Thul's Vision 15-Pantheon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300115
Golganneth's Vitality,0,0,0,0,0,0,145644,153590,161224,165152,172110,181005,187167,200301,210665,218449,229005,238796,251660
